0.9963492875268116,0.9999999994652186,1872.2376002022368
0.5197079389904337,0.5036072390422333,1299.0063218340943
0.31031664282154736,0.3428645672242559,1663.0966683012912
0.41344424195782853,0.4023954637481853,1434.789024828524
0.514424334936053,0.4818011609671754,1668.9536837621613
0.3322603988534034,0.3329478257262566,1333.59160336037
0.2600998941518585,0.27724844818326044,1828.0547818450823
0.3405561136792642,0.3315304991986612,1527.7039323012332
0.16070811219323838,0.19128996393819675,1579.2335876413092
0.40769967264638435,0.42682410421619793,1856.2455327670964
0.25747003849496136,0.27015815149846917,1394.2159924877624
0.2071313674266412,0.26246807286426754,1853.6759677772502
