0	1e+05	2.58849500083821	3.36425142513324	2.23418456288783
1e+05	2e+05	2.84770742707513	3.54148748825226	2.08528865635764
2e+05	3e+05	2.90381596957603	2.966564910308	1.73531482158775
3e+05	4e+05	2.99209818382215	2.44068880165266	1.90191575232269
4e+05	5e+05	3.34690073452607	1.74435795412486	1.92042494346306
5e+05	6e+05	3.11254527089834	1.24960190752886	2.01956905459321
6e+05	7e+05	2.93000981515983	0.752973137666866	2.63742725878757
7e+05	8e+05	2.48841645807408	0.307451989153975	3.04410413314858
8e+05	9e+05	1.79965944459189	0.0863628439774527	3.59118833729207
9e+05	1e+06	1.37383508901288	-0.0756222599534111	4.03239971508517
1e+06	1100000	0.562533313158265	-0.429747702155987	4.29348348036488
1100000	1200000	0.198822715572191	-0.154823738573873	4.12659388281702
1200000	1300000	-0.404188053793997	0.027525035407343	3.48393108652495
1300000	1400000	-0.520682780591588	0.358116235927562	3.33105200526461
1400000	1500000	-0.601105989968203	0.966395403210408	2.3487569466801
1500000	1600000	-0.56716120997299	1.45945808699618	1.69549055502543
1600000	1700000	-0.509885444489009	2.10291436563985	1.37410735006236
1700000	1800000	-0.246056888858375	2.59926521720756	0.945669798326994
1800000	1900000	-0.0185906221792469	2.62256075073391	0.573438480073833
1900000	2e+06	0.722404634473469	2.74550893861948	0.462265563488479
2e+06	2100000	1.122840210145	2.74679691894504	0.348576961441327
2100000	2200000	1.82005727689559	2.30624888336581	0.3248570765894
2200000	2300000	2.4770458563701	1.80346405689837	0.568525257284345
2300000	2400000	2.88556907272925	1.41018931353526	0.269465043065199
2400000	2500000	2.94189452761865	0.936252363206205	0.485406976794729
2500000	2600000	2.71299739728252	-0.00862752523547975	0.593846354505018
2600000	2700000	2.54449901473445	-0.134588545833212	0.765881630859597
2700000	2800000	1.91844772047507	-0.543337425214388	1.4904399546738
2800000	2900000	1.41409842425045	-0.451545948507828	2.05395907503224
2900000	3e+06	0.610524278149324	-0.444715025020075	2.20240073939167
3e+06	3100000	-0.203665137469367	-0.200708077988954	2.30786703794579
3100000	3200000	-0.740381725427718	0.0706811305589829	2.2759104674813
3200000	3300000	-1.14163449615371	0.579253777977849	1.86126980442511
3300000	3400000	-1.55978417303634	1.1594104260965	1.43817465417495
3400000	3500000	-1.39143977379948	1.90445946910229	0.817657224499389
3500000	3600000	-0.950648723515924	2.53410361293813	0.417686872257795
3600000	3700000	-0.432094433159732	2.80594131661667	-0.123465258258235
3700000	3800000	0.643910616107999	3.00668284680371	-0.712072580603858
3800000	3900000	1.1633774857028	2.69435181135936	-1.42027763313564
3900000	4e+06	1.81415974955324	2.24892378287402	-1.5118191377866
4e+06	4100000	2.34394172636689	1.89587713109054	-1.51665348423931
4100000	4200000	2.43902204979776	1.26560069669197	-1.36986972024493
4200000	4300000	2.62923568430677	0.925432667634533	-1.06349624989748
4300000	4400000	2.71212012759288	0.320652396861183	-0.287431952991474
4400000	4500000	2.50967862969125	0.27071365389709	0.149081567491445
4500000	4600000	1.92090721234141	-0.189228511469565	0.52657363782079
4600000	4700000	1.28800679044913	-0.568059061243185	1.26420030514501
4700000	4800000	0.865750749537465	-0.540037291147114	1.48300589107456
4800000	4900000	0.299592955614093	-0.547994798471477	1.52632421696354
4900000	5e+06	-0.223862640540899	-0.163306823098503	1.36737530389148
5e+06	5100000	-0.873248051636536	-0.0796831482891054	1.09305079006013
5100000	5200000	-1.57997860644028	-0.000476599685174487	0.456860891522982
5200000	5300000	-1.62174471581834	0.142367164927295	-0.0104336893983262
5300000	5400000	-1.69084607230845	0.232443569095193	-0.780553182279273
5400000	5500000	-1.23223280343453	0.063789990914908	-1.3442418647002
5500000	5600000	-0.717215608077741	0.149716326265065	-2.53347678818287
5600000	5700000	0.155475937255489	0.304020409893863	-2.82629559612014
5700000	5800000	0.874993017952379	0.407198130777245	-3.21275526067735
5800000	5900000	1.58630901018773	0.441441960299742	-3.16547761450204
5900000	6e+06	2.10327960398665	-0.0179104230111211	-3.27965407985989
6e+06	6100000	2.48892866287916	-0.371419402400038	-2.62618166021631
6100000	6200000	2.40819657161229	-0.884058474335418	-1.90284874204397
6200000	6300000	2.05046486036102	-1.56628816457473	-1.26690386566457
6300000	6400000	1.92178521119631	-1.91525343399225	-0.216960805411088
6400000	6500000	0.988203462433026	-2.15580614811542	0.613336907548725
6500000	6600000	-0.284448794911018	-2.51578877207087	1.33925571391682
6600000	6700000	-0.927845729517405	-2.65111720899915	1.64767596466819
6700000	6800000	-2.11227734169284	-2.39330915938781	1.82012686479121
6800000	6900000	-2.85527542442027	-2.41069506359042	1.69429244804217
6900000	7e+06	-3.36303971344705	-1.79486508486603	1.65977731995616
7e+06	7100000	-3.93407744239742	-1.47589291624599	1.08856224045338
7100000	7200000	-4.1769695856986	-0.66249249933394	0.0265993487434466
7200000	7300000	-3.82348875304622	-0.343631981660255	-0.321287628739591
7300000	7400000	-3.26181662504762	-0.032440190849639	-1.47732043893972
7400000	7500000	-2.90783000753246	0.130768327027694	-2.05020298220548
7500000	7600000	-2.24765647200288	0.128861296766343	-2.73712552153618
7600000	7700000	-1.67125459925554	-0.0894047136935189	-3.25104192613155
7700000	7800000	-0.964871788906059	-0.283598781982106	-3.24845006820711
7800000	7900000	-0.426787451781244	-0.653029962004829	-3.31351939202261
7900000	8e+06	0.00136176277445528	-0.954283013970445	-3.06230823137252
8e+06	8100000	0.270526260297658	-1.62092897520143	-2.55614319493549
8100000	8200000	0.35425203175435	-2.11920178576731	-2.06348012740566
8200000	8300000	0.28610095458272	-2.78005417858121	-1.24241931271391
8300000	8400000	-0.0895761115955302	-2.69884946269552	-0.820281574901851
8400000	8500000	-0.732488758340331	-2.88141127654471	-0.401541131089921
8500000	8600000	-1.29268296199707	-3.0182643862514	0.213774956254466
8600000	8700000	-1.87131677594229	-3.25885426532704	0.335506414021449
8700000	8800000	-2.48132232039119	-2.86590546181013	0.493337544744005
8800000	8900000	-3.29239747202113	-2.6648738294092	0.334098361180834
8900000	9e+06	-3.70843934191398	-2.06892797945054	-0.242608514349577
9e+06	9100000	-4.19746554869768	-1.88623310001015	-0.67229819768551
9100000	9200000	-4.02931656006467	-1.60002709991323	-1.13933824423604
9200000	9300000	-3.56924246107516	-1.43511531707641	-1.9813909891408
9300000	9400000	-3.1221543082986	-1.14948174134848	-2.18065637332192
9400000	9500000	-2.50029589506777	-0.680113514216961	-2.90189936145133
9500000	9600000	-1.55652106607371	-0.791847480697373	-3.17030791451263
9600000	9700000	-1.26772537585423	-0.537084977706543	-3.5564860706567
9700000	9800000	-0.546007211799158	-0.245797926494148	-3.6539329534309
9800000	9900000	-0.244199454148709	-0.232310332612596	-3.96037764453646
9900000	1e+07	0.25044034384645	0.017943044124402	-4.01606124312967
